kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2016,BGN,259776,22108,16874,15756,1697,23805,1030083,97153,"127345,000","0,124","0,763",N
III Q 2016,BGN,233281,6062,414,-44,1631,7693,1058836,101350,"127345,000","0,000","0,796",N
IV Q 2014,BGN,168068,-10508,-14123,-13603,1810,-8698,783271,171355,"127345,000","-0,107","1,346",N
I Q 2015,BGN,233872,-2007,-5528,-4699,1794,-213,842594,183724,"127345,000","-0,037","1,443",N
II Q 2015,BGN,258242,7787,2821,1745,1830,9617,927682,183362,"127345,000","0,014","1,440",N
III Q 2015,BGN,182823,-1877,-6197,-5247,1978,101,959949,180113,"127345,000","-0,041","1,414",N
IV Q 2013,BGN,181656,9024,7045,2411,1484,10508,686967,186441,"127345,000","0,019","1,464",N
I Q 2014,BGN,136056,820,-2278,-1730,1642,2462,694471,185603,"127345,000","-0,014","1,457",N
II Q 2014,BGN,179804,5116,1482,1770,1725,6841,678817,193013,"127345,000","0,014","1,516",N
III Q 2014,BGN,93737,422,-2480,-1839,1745,2167,736459,190429,"127345,000","-0,014","1,495",N
IV Q 2012,BGN,160179,-7587,-10973,-11132,2326,-5261,675398,181629,"127345,000","-0,087","1,426",N
I Q 2013,BGN,119785,-427,-3552,-4477,1804,1377,666721,177894,"127345,000","-0,035","1,397",N
II Q 2013,BGN,153161,11879,8745,7362,1685,13564,680562,187864,"127345,000","0,058","1,475",N
III Q 2013,BGN,132898,-349,-3504,-3018,1716,1367,655875,185948,"127345,000","-0,024","1,460",N
IV Q 2011,BGN,153283,-9035,-12898,1897,1928,-7107,636799,197270,"127345,000","0,015","1,549",N
I Q 2012,BGN,109703,4632,1276,291,1857,6489,634049,195102,"127345,000","0,002","1,532",N
II Q 2012,BGN,113086,5959,2903,-388,1811,7770,628471,193204,"127345,000","-0,003","1,517",N
III Q 2012,BGN,111106,7016,3745,2017,1884,8900,638915,195074,"127345,000","0,016","1,532",N
IV Q 2010,BGN,128541,8889,6366,5832,2602,11491,603910,155034,"108643,712","0,054","1,427",N
I Q 2011,BGN,89601,6677,880,1018,1971,8648,0,0,"108643,712","0,009","0,000",N
II Q 2011,BGN,90219,366,-1251,-1435,1993,2359,636799,197270,"50002,586","-0,029","3,945",N
III Q 2011,BGN,94747,619,-2420,-1757,1957,2576,0,0,"108643,712","-0,016","0,000",N
IV Q 2009,,0,0,0,0,0,0,668124,174105,"108643,712","0,000","1,603",N
