kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2014,USD,6122,-2290,-4170,-3954,1963,-327,154666,13875,"45011,120","-0,088","0,308",N
IV Q 2014,USD,4313,-2237,-4504,-4103,1986,-251,106273,-4826,"45011,120","-0,091","-0,107",N
I Q 2013,USD,17371,-3752,-6193,-6678,2869,-883,274553,128111,"45011,120","-0,148","2,846",N
II Q 2013,USD,21872,-5123,-21392,-21850,3012,-2111,244413,104410,"45011,120","-0,485","2,320",N
III Q 2013,USD,29016,-2059,-5045,-5550,3126,1067,253548,98860,"45011,120","-0,123","2,196",N
IV Q 2013,USD,38599,1274,-2366,-2660,3262,4536,268917,96202,"45011,120","-0,059","2,137",N
I Q 2012,USD,33901,7517,5984,4418,1813,9330,0,0,"45011,120","0,098","0,000",N
II Q 2012,USD,49141,18236,15899,13864,2141,20377,179035,121010,"45011,120","0,308","2,688",N
III Q 2012,USD,39449,10948,9016,7449,2527,13475,205567,130434,"45011,120","0,165","2,898",N
IV Q 2012,USD,47277,7582,6132,4355,3082,10664,233802,134789,"45011,120","0,097","2,995",N
I Q 2011,USD,54136,23009,22251,19380,1126,24135,0,0,"45011,120","0,431","0,000",N
II Q 2011,USD,41647,10598,8853,6571,1610,12208,94930,8422,"45011,120","0,146","0,187",N
III Q 2011,USD,39680,14125,10076,7394,1833,15958,151456,93508,"45011,120","0,164","2,077",N
IV Q 2011,USD,42732,14486,14060,10959,2650,17136,157511,104437,"45011,120","0,243","2,320",N
I Q 2010,USD,0,0,0,0,0,0,0,0,"45011,120","0,000","0,000",N
II Q 2010,USD,17191,3455,889,1557,475,3930,87715,16333,"45011,120","0,035","0,363",N
III Q 2010,USD,29088,6863,3876,4424,1505,8368,123467,23324,"45011,120","0,098","0,518",N
IV Q 2010,USD,25996,5619,4507,4898,1590,7209,117905,19838,"45011,120","0,109","0,441",N
II Q 2008,USD,0,0,0,0,0,0,55722,15734,"45011,120","0,000","0,350",N
II Q 2009,USD,0,0,0,0,0,0,64912,15074,"45011,120","0,000","0,335",N
