kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2009,USD,409714,5096,2989,2306,755,5851,385823,91032,"55500,000","0,042","1,640",N
I Q 2008,USD,360082,8935,7660,5528,563,9498,374026,101965,"55475,248","0,100","1,838",N
II Q 2008,USD,344722,4642,2951,1746,650,5292,374184,101077,"55475,248","0,031","1,822",N
III Q 2008,USD,427254,5237,3208,3157,746,5983,0,0,"55475,248","0,057","0,000",N
IV Q 2008,USD,363266,-3300,-6693,-6411,873,-2427,362891,94882,"55500,000","-0,116","1,710",N
I Q 2007,USD,259227,3265,2160,1862,444,3709,0,0,"0,000",,,N
II Q 2007,USD,280829,2498,1686,1306,469,2967,235147,62488,"0,000",,,N
III Q 2007,USD,393072,8182,7113,6152,491,8673,0,0,"0,000",,,N
IV Q 2007,USD,464221,12127,10448,9366,494,12621,365905,95700,"55475,248","0,169","1,725",N
IV Q 2004,USD,0,0,0,0,0,0,169502,43233,"0,000",,,N
IV Q 2005,USD,0,0,0,0,0,0,207073,50960,"0,000",,,N
III Q 2006,USD,240280,3752,2867,2420,456,4208,0,0,"0,000",,,N
IV Q 2006,USD,342146,8179,6960,4567,546,8725,236152,60153,"0,000",,,N
